entry,at,order
"River: K♥, 3♣, 6♣, 5♠ [4♣]",2023-02-10T03:50:43.148Z,167600104314800
"""Emily @ Cv51BSc-hD"" calls 1.50",2023-02-10T03:50:42.317Z,167600104231700
"""Rick @ NctV0vf9uC"" bets 1.50",2023-02-10T03:50:37.576Z,167600103757600
"Turn: K♥, 3♣, 6♣ [5♠]",2023-02-10T03:50:30.788Z,167600103078800
"""Emily @ Cv51BSc-hD"" calls 0.60",2023-02-10T03:50:29.949Z,167600102994900
"""Matt @ QgTA6OD2cP"" folds",2023-02-10T03:50:29.036Z,167600102903600
"""Rick @ NctV0vf9uC"" bets 0.60",2023-02-10T03:50:08.523Z,167600100852300
"Flop:  [K♥, 3♣, 6♣]",2023-02-10T03:50:01.372Z,167600100137200
"""Emily @ Cv51BSc-hD"" calls 0.25",2023-02-10T03:50:00.542Z,167600100054200
"""Matt @ QgTA6OD2cP"" calls 0.25",2023-02-10T03:49:56.376Z,167600099637600
"""Jack @ 9SB4G8Xzs0"" folds",2023-02-10T03:49:55.387Z,167600099538700
"""Rick @ NctV0vf9uC"" raises to 0.25",2023-02-10T03:49:54.112Z,167600099411200
"""Emily @ Cv51BSc-hD"" calls 0.05",2023-02-10T03:49:45.917Z,167600098591700
"""El Donko @ 510sobsutG"" folds",2023-02-10T03:49:45.022Z,167600098502200
"""Matt @ QgTA6OD2cP"" calls 0.05",2023-02-10T03:49:43.895Z,167600098389500
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T03:49:35.169Z,167600097516900
"""Jack @ 9SB4G8Xzs0"" posts a big blind of 0.05",2023-02-10T03:49:32.901Z,167600097290109
"""Rick @ NctV0vf9uC"" posts a small blind of 0.02",2023-02-10T03:49:32.901Z,167600097290108
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (25.76) | #2 ""Jack @ 9SB4G8Xzs0"" (13.49) | #3 ""Patrick @ 4e1BobYvCd"" (15.15) | #4 ""Matt @ QgTA6OD2cP"" (3.27) | #5 ""El Donko @ 510sobsutG"" (6.91) | #10 ""Emily @ Cv51BSc-hD"" (8.38)",2023-02-10T03:49:32.901Z,167600097290101
"-- starting hand #100 (id: qrce1hk5r5qw)  (Pot Limit Omaha Hi) (dealer: ""Emily @ Cv51BSc-hD"") --",2023-02-10T03:49:32.901Z,167600097290100
"""El Donko @ 510sobsutG"" shows a 3♠, A♥, 8♣, 6♦.",2023-02-10T03:49:28.527Z,167600096852700
"""Matt @ QgTA6OD2cP"" shows a 4♥, 9♣, 2♣, 3♥.",2023-02-10T03:49:27.707Z,167600096770700
"-- ending hand #99 --",2023-02-10T03:49:25.898Z,167600096589802
"""Rick @ NctV0vf9uC"" collected 0.32 from pot with Two Pair (combination: 7♥, 7♠, 4♣, 4♠, J♣)",2023-02-10T03:49:25.898Z,167600096589801
"""Rick @ NctV0vf9uC"" shows a 5♦, J♣, 9♠, 4♣.",2023-02-10T03:49:25.898Z,167600096589800
"""Matt @ QgTA6OD2cP"" checks",2023-02-10T03:49:25.088Z,167600096508800
"""Rick @ NctV0vf9uC"" checks",2023-02-10T03:49:23.668Z,167600096366800
"River: 3♦, 4♠, 8♥, 7♥ [7♠]",2023-02-10T03:49:22.467Z,167600096246700
"""Rick @ NctV0vf9uC"" calls 0.05",2023-02-10T03:49:21.588Z,167600096158800
"""Matt @ QgTA6OD2cP"" bets 0.05",2023-02-10T03:49:19.143Z,167600095914300
"""Rick @ NctV0vf9uC"" checks",2023-02-10T03:49:14.669Z,167600095466900
"Turn: 3♦, 4♠, 8♥ [7♥]",2023-02-10T03:49:13.654Z,167600095365400
"""Rick @ NctV0vf9uC"" calls 0.05",2023-02-10T03:49:12.829Z,167600095282900
"""Matt @ QgTA6OD2cP"" bets 0.05",2023-02-10T03:49:07.889Z,167600094788900
"""Rick @ NctV0vf9uC"" checks",2023-02-10T03:49:02.561Z,167600094256100
"Flop:  [3♦, 4♠, 8♥]",2023-02-10T03:48:57.826Z,167600093782600
"""Rick @ NctV0vf9uC"" checks",2023-02-10T03:48:56.981Z,167600093698100
"""Emily @ Cv51BSc-hD"" folds",2023-02-10T03:48:54.105Z,167600093410500
"""El Donko @ 510sobsutG"" folds",2023-02-10T03:48:52.506Z,167600093250600
"""Matt @ QgTA6OD2cP"" calls 0.05",2023-02-10T03:48:51.325Z,167600093132500
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T03:48:44.363Z,167600092436300
"""Jack @ 9SB4G8Xzs0"" folds",2023-02-10T03:48:42.244Z,167600092224400
"""Rick @ NctV0vf9uC"" posts a big blind of 0.05",2023-02-10T03:48:37.459Z,167600091745909
"""Emily @ Cv51BSc-hD"" posts a small blind of 0.02",2023-02-10T03:48:37.459Z,167600091745908
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (25.59) | #2 ""Jack @ 9SB4G8Xzs0"" (13.49) | #3 ""Patrick @ 4e1BobYvCd"" (15.15) | #4 ""Matt @ QgTA6OD2cP"" (3.42) | #5 ""El Donko @ 510sobsutG"" (6.91) | #10 ""Emily @ Cv51BSc-hD"" (8.40)",2023-02-10T03:48:37.459Z,167600091745901
"-- starting hand #99 (id: a87m4twokf3g)  (Pot Limit Omaha Hi) (dead button) --",2023-02-10T03:48:37.459Z,167600091745900
"""Rick @ NctV0vf9uC"" shows a 5♥, 9♣, 6♦, A♣.",2023-02-10T03:48:35.816Z,167600091581600
"""Emily @ Cv51BSc-hD"" shows a K♦, J♦, J♣, Q♣.",2023-02-10T03:48:34.870Z,167600091487000
"""Matt @ QgTA6OD2cP"" shows a 8♥, 6♥, 7♠, 9♠.",2023-02-10T03:48:34.406Z,167600091440600
"-- ending hand #98 --",2023-02-10T03:48:32.453Z,167600091245302
"""Rick @ NctV0vf9uC"" collected 3.00 from pot",2023-02-10T03:48:32.453Z,167600091245301
"Uncalled bet of 1.50 returned to ""Rick @ NctV0vf9uC""",2023-02-10T03:48:32.453Z,167600091245300
"""Matt @ QgTA6OD2cP"" folds",2023-02-10T03:48:31.630Z,167600091163000
"""Rick @ NctV0vf9uC"" bets 1.50",2023-02-10T03:48:29.715Z,167600090971500
"River: 3♦, 10♠, 5♣, 8♣ [10♣]",2023-02-10T03:48:24.764Z,167600090476400
"""Rick @ NctV0vf9uC"" calls 1.20",2023-02-10T03:48:23.903Z,167600090390300
"""Emily @ Cv51BSc-hD"" folds",2023-02-10T03:48:22.153Z,167600090215300
"""Matt @ QgTA6OD2cP"" raises to 1.20",2023-02-10T03:48:21.141Z,167600090114100
"""Rick @ NctV0vf9uC"" bets 0.60",2023-02-10T03:48:18.166Z,167600089816600
"""Emily @ Cv51BSc-hD"" checks",2023-02-10T03:48:12.527Z,167600089252700
"Turn: 3♦, 10♠, 5♣ [8♣]",2023-02-10T03:48:05.728Z,167600088572800
"""Matt @ QgTA6OD2cP"" checks",2023-02-10T03:48:04.900Z,167600088490000
"""Rick @ NctV0vf9uC"" checks",2023-02-10T03:48:02.952Z,167600088295200
"""Emily @ Cv51BSc-hD"" checks",2023-02-10T03:47:57.319Z,167600087731900
"Flop:  [3♦, 10♠, 5♣]",2023-02-10T03:47:46.861Z,167600086686100
"""Rick @ NctV0vf9uC"" calls 0.20",2023-02-10T03:47:46.029Z,167600086602900
"""Emily @ Cv51BSc-hD"" calls 0.20",2023-02-10T03:47:43.453Z,167600086345300
"""El Donko @ 510sobsutG"" folds",2023-02-10T03:47:42.594Z,167600086259400
"""Matt @ QgTA6OD2cP"" raises to 0.20",2023-02-10T03:47:41.077Z,167600086107700
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T03:47:37.667Z,167600085766700
"""Jack @ 9SB4G8Xzs0"" folds",2023-02-10T03:47:36.789Z,167600085678900
"""Rick @ NctV0vf9uC"" calls 0.05",2023-02-10T03:47:34.750Z,167600085475000
"""Emily @ Cv51BSc-hD"" posts a big blind of 0.05",2023-02-10T03:47:33.010Z,167600085301011
"Dead Small Blind",2023-02-10T03:47:33.010Z,167600085301010
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (23.99) | #2 ""Jack @ 9SB4G8Xzs0"" (13.49) | #3 ""Patrick @ 4e1BobYvCd"" (15.15) | #4 ""Matt @ QgTA6OD2cP"" (4.82) | #5 ""El Donko @ 510sobsutG"" (6.91) | #10 ""Emily @ Cv51BSc-hD"" (8.60)",2023-02-10T03:47:33.010Z,167600085301003
"-- starting hand #98 (id: llilcv9ctwh3)  (Pot Limit Omaha Hi) (dealer: ""El Donko @ 510sobsutG"") --",2023-02-10T03:47:33.010Z,167600085301002
"The player ""Zach @ 0d09iha5xa"" stand up with the stack of 12.57.",2023-02-10T03:47:33.010Z,167600085301001
"The player ""andy @ jtCtnyHTSX"" stand up with the stack of 5.47.",2023-02-10T03:47:33.010Z,167600085301000
"""Rick @ NctV0vf9uC"" shows a Q♥, 8♥, K♣, 2♦.",2023-02-10T03:47:29.384Z,167600084938400
"""Matt @ QgTA6OD2cP"" shows a J♣, 10♦, A♦, K♥.",2023-02-10T03:47:29.151Z,167600084915100
"-- ending hand #97 --",2023-02-10T03:47:28.695Z,167600084869502
"""Rick @ NctV0vf9uC"" collected 11.31 from pot",2023-02-10T03:47:28.695Z,167600084869501
"Uncalled bet of 6.91 returned to ""Rick @ NctV0vf9uC""",2023-02-10T03:47:28.695Z,167600084869500
"""El Donko @ 510sobsutG"" folds",2023-02-10T03:47:27.831Z,167600084783100
"""Rick @ NctV0vf9uC"" raises to 10.30",2023-02-10T03:47:20.656Z,167600084065600
"""El Donko @ 510sobsutG"" bets 3.39",2023-02-10T03:47:17.074Z,167600083707400
"River: 9♥, 3♣, 6♥, J♦ [10♣]",2023-02-10T03:47:10.273Z,167600083027300
"""El Donko @ 510sobsutG"" calls 1.13",2023-02-10T03:47:09.408Z,167600082940800
"""Rick @ NctV0vf9uC"" bets 1.13",2023-02-10T03:47:05.164Z,167600082516400
"""El Donko @ 510sobsutG"" checks",2023-02-10T03:46:58.362Z,167600081836200
"Turn: 9♥, 3♣, 6♥ [J♦]",2023-02-10T03:46:54.165Z,167600081416500
"""El Donko @ 510sobsutG"" calls 0.68",2023-02-10T03:46:53.354Z,167600081335400
"""Matt @ QgTA6OD2cP"" folds",2023-02-10T03:46:50.563Z,167600081056300
"""Rick @ NctV0vf9uC"" bets 0.68",2023-02-10T03:46:48.854Z,167600080885400
"""El Donko @ 510sobsutG"" checks",2023-02-10T03:46:37.593Z,167600079759300
"Flop:  [9♥, 3♣, 6♥]",2023-02-10T03:46:33.505Z,167600079350500
"""Rick @ NctV0vf9uC"" calls 0.27",2023-02-10T03:46:32.675Z,167600079267500
"""Emily @ Cv51BSc-hD"" folds",2023-02-10T03:46:29.123Z,167600078912300
"""andy @ jtCtnyHTSX"" folds",2023-02-10T03:46:25.352Z,167600078535200
"""El Donko @ 510sobsutG"" calls 0.27",2023-02-10T03:46:24.507Z,167600078450700
"""Matt @ QgTA6OD2cP"" raises to 0.27",2023-02-10T03:46:22.668Z,167600078266800
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T03:46:20.147Z,167600078014700
"""Jack @ 9SB4G8Xzs0"" folds",2023-02-10T03:46:19.278Z,167600077927800
"""Rick @ NctV0vf9uC"" calls 0.05",2023-02-10T03:46:18.397Z,167600077839700
"""Emily @ Cv51BSc-hD"" calls 0.05",2023-02-10T03:46:14.303Z,167600077430300
"""Zach @ 0d09iha5xa"" folds",2023-02-10T03:46:11.159Z,167600077115900
"""andy @ jtCtnyHTSX"" posts a big blind of 0.05",2023-02-10T03:46:08.943Z,167600076894311
"""El Donko @ 510sobsutG"" posts a small blind of 0.02",2023-02-10T03:46:08.943Z,167600076894310
"Your hand is 5♣, J♠, 4♥, 7♣",2023-02-10T03:46:08.943Z,167600076894307
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (18.15) | #2 ""Jack @ 9SB4G8Xzs0"" (13.49) | #3 ""Patrick @ 4e1BobYvCd"" (15.15) | #4 ""Matt @ QgTA6OD2cP"" (5.09) | #5 ""El Donko @ 510sobsutG"" (12.38) | #7 ""andy @ jtCtnyHTSX"" (5.52) | #9 ""Zach @ 0d09iha5xa"" (12.57) | #10 ""Emily @ Cv51BSc-hD"" (8.65)",2023-02-10T03:46:08.943Z,167600076894301
"-- starting hand #97 (id: wgqty8vyici1)  (Pot Limit Omaha Hi) (dealer: ""Matt @ QgTA6OD2cP"") --",2023-02-10T03:46:08.943Z,167600076894300
"""Matt @ QgTA6OD2cP"" shows a 3♣, J♦, 6♣, 7♠.",2023-02-10T03:46:05.062Z,167600076506200
"""Zach @ 0d09iha5xa"" shows a 7♦, 6♠, 5♦, 3♠.",2023-02-10T03:46:03.295Z,167600076329500
"""Rick @ NctV0vf9uC"" shows a J♠, 4♣, 8♦, 7♣.",2023-02-10T03:46:02.568Z,167600076256800
"-- ending hand #96 --",2023-02-10T03:46:01.421Z,167600076142101
"""Patrick @ 4e1BobYvCd"" collected 15.15 from pot with Three of a Kind (combination: K♣, K♦, K♠, Q♥, 6♦)",2023-02-10T03:46:01.421Z,167600076142100
"River: K♠, Q♥, 4♠, 5♥ [6♦]",2023-02-10T03:45:57.342Z,167600075734200
"""andy @ jtCtnyHTSX"" shows a Q♠, 9♠, K♥, A♣.",2023-02-10T03:45:53.279Z,167600075327901
"""Patrick @ 4e1BobYvCd"" shows a K♣, 6♥, K♦, A♠.",2023-02-10T03:45:53.279Z,167600075327900
"Some players choose to not run it twice.",2023-02-10T03:45:52.417Z,167600075241701
"""Patrick @ 4e1BobYvCd"" chooses to not run it twice.",2023-02-10T03:45:52.417Z,167600075241700
"""andy @ jtCtnyHTSX"" chooses to  run it twice.",2023-02-10T03:45:49.869Z,167600074986900
"Remaining players decide whether to run it twice.",2023-02-10T03:45:48.020Z,167600074802001
"""andy @ jtCtnyHTSX"" calls 3.21",2023-02-10T03:45:48.020Z,167600074802000
"""Patrick @ 4e1BobYvCd"" bets 3.21 and go all in",2023-02-10T03:45:44.209Z,167600074420900
"""andy @ jtCtnyHTSX"" checks",2023-02-10T03:45:40.946Z,167600074094600
"Turn: K♠, Q♥, 4♠ [5♥]",2023-02-10T03:45:38.275Z,167600073827500
"""Jack @ 9SB4G8Xzs0"" folds",2023-02-10T03:45:37.471Z,167600073747100
"""andy @ jtCtnyHTSX"" calls 3.58",2023-02-10T03:45:34.466Z,167600073446600
"""El Donko @ 510sobsutG"" folds",2023-02-10T03:45:22.671Z,167600072267100
"""Matt @ QgTA6OD2cP"" folds",2023-02-10T03:45:21.591Z,167600072159100
"""Patrick @ 4e1BobYvCd"" raises to 3.58",2023-02-10T03:45:19.202Z,167600071920200
"""Jack @ 9SB4G8Xzs0"" calls 0.67",2023-02-10T03:45:15.341Z,167600071534100
"""Rick @ NctV0vf9uC"" folds",2023-02-10T03:45:03.815Z,167600070381500
"""andy @ jtCtnyHTSX"" bets 0.67",2023-02-10T03:45:01.941Z,167600070194100
"""El Donko @ 510sobsutG"" checks",2023-02-10T03:44:58.181Z,167600069818100
"""Matt @ QgTA6OD2cP"" checks",2023-02-10T03:44:57.015Z,167600069701500
"Flop:  [K♠, Q♥, 4♠]",2023-02-10T03:44:51.147Z,167600069114700
"""El Donko @ 510sobsutG"" calls 0.15",2023-02-10T03:44:50.322Z,167600069032200
"""Matt @ QgTA6OD2cP"" calls 0.15",2023-02-10T03:44:47.288Z,167600068728800
"""Patrick @ 4e1BobYvCd"" calls 0.15",2023-02-10T03:44:45.567Z,167600068556700
"""Jack @ 9SB4G8Xzs0"" calls 0.15",2023-02-10T03:44:43.679Z,167600068367900
"""Rick @ NctV0vf9uC"" calls 0.15",2023-02-10T03:44:40.985Z,167600068098500
"""Emily @ Cv51BSc-hD"" folds",2023-02-10T03:44:37.597Z,167600067759700
"""Zach @ 0d09iha5xa"" folds",2023-02-10T03:44:32.071Z,167600067207100
"""andy @ jtCtnyHTSX"" raises to 0.15",2023-02-10T03:44:29.871Z,167600066987100
"""El Donko @ 510sobsutG"" posts a big blind of 0.05",2023-02-10T03:44:25.598Z,167600066559811
"""Matt @ QgTA6OD2cP"" posts a small blind of 0.02",2023-02-10T03:44:25.598Z,167600066559810
"Your hand is Q♠, 9♠, K♥, A♣",2023-02-10T03:44:25.598Z,167600066559807
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (18.30) | #2 ""Jack @ 9SB4G8Xzs0"" (14.31) | #3 ""Patrick @ 4e1BobYvCd"" (6.94) | #4 ""Matt @ QgTA6OD2cP"" (5.24) | #5 ""El Donko @ 510sobsutG"" (12.53) | #7 ""andy @ jtCtnyHTSX"" (12.46) | #9 ""Zach @ 0d09iha5xa"" (12.57) | #10 ""Emily @ Cv51BSc-hD"" (8.65)",2023-02-10T03:44:25.598Z,167600066559801
"-- starting hand #96 (id: ggsyrtyw6lqy)  (Pot Limit Omaha Hi) (dealer: ""Patrick @ 4e1BobYvCd"") --",2023-02-10T03:44:25.598Z,167600066559800
"-- ending hand #95 --",2023-02-10T03:44:22.679Z,167600066267902
"""Matt @ QgTA6OD2cP"" collected 0.25 from pot",2023-02-10T03:44:22.679Z,167600066267901
"Uncalled bet of 0.25 returned to ""Matt @ QgTA6OD2cP""",2023-02-10T03:44:22.679Z,167600066267900
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T03:44:21.801Z,167600066180100
"""Matt @ QgTA6OD2cP"" bets 0.25",2023-02-10T03:44:20.924Z,167600066092400
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T03:44:13.827Z,167600065382700
"River: 4♣, J♠, A♦, 8♥ [Q♥]",2023-02-10T03:44:12.326Z,167600065232600
"""Patrick @ 4e1BobYvCd"" calls 0.05",2023-02-10T03:44:11.507Z,167600065150700
"""El Donko @ 510sobsutG"" folds",2023-02-10T03:44:05.096Z,167600064509600
"""Matt @ QgTA6OD2cP"" bets 0.05",2023-02-10T03:44:03.651Z,167600064365100
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T03:44:00.947Z,167600064094700
"Turn: 4♣, J♠, A♦ [8♥]",2023-02-10T03:43:58.188Z,167600063818800
"""El Donko @ 510sobsutG"" checks",2023-02-10T03:43:57.341Z,167600063734100
"""Matt @ QgTA6OD2cP"" checks",2023-02-10T03:43:55.826Z,167600063582600
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T03:43:52.391Z,167600063239100
"Flop:  [4♣, J♠, A♦]",2023-02-10T03:43:49.704Z,167600062970400
"""Matt @ QgTA6OD2cP"" checks",2023-02-10T03:43:48.876Z,167600062887600
"""Patrick @ 4e1BobYvCd"" calls 0.05",2023-02-10T03:43:46.297Z,167600062629700
"""Jack @ 9SB4G8Xzs0"" folds",2023-02-10T03:43:44.287Z,167600062428700
"""Rick @ NctV0vf9uC"" folds",2023-02-10T03:43:40.678Z,167600062067800
"""Emily @ Cv51BSc-hD"" folds",2023-02-10T03:43:39.504Z,167600061950400
"""Zach @ 0d09iha5xa"" folds",2023-02-10T03:43:38.658Z,167600061865800
"""andy @ jtCtnyHTSX"" folds",2023-02-10T03:43:33.970Z,167600061397000
"""El Donko @ 510sobsutG"" calls 0.05",2023-02-10T03:43:23.579Z,167600060357900
"""Matt @ QgTA6OD2cP"" posts a big blind of 0.05",2023-02-10T03:43:14.149Z,167600059414911
"""Patrick @ 4e1BobYvCd"" posts a small blind of 0.02",2023-02-10T03:43:14.149Z,167600059414910
"Your hand is 5♦, Q♦, 10♦, 3♠",2023-02-10T03:43:14.149Z,167600059414907
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (18.30) | #2 ""Jack @ 9SB4G8Xzs0"" (14.31) | #3 ""Patrick @ 4e1BobYvCd"" (7.04) | #4 ""Matt @ QgTA6OD2cP"" (5.09) | #5 ""El Donko @ 510sobsutG"" (12.58) | #7 ""andy @ jtCtnyHTSX"" (12.46) | #9 ""Zach @ 0d09iha5xa"" (12.57) | #10 ""Emily @ Cv51BSc-hD"" (8.65)",2023-02-10T03:43:14.149Z,167600059414901
"-- starting hand #95 (id: jahui7q1xbau)  (Pot Limit Omaha Hi) (dealer: ""Jack @ 9SB4G8Xzs0"") --",2023-02-10T03:43:14.149Z,167600059414900
"-- ending hand #94 --",2023-02-10T03:43:11.206Z,167600059120602
"""Rick @ NctV0vf9uC"" collected 1.08 from pot",2023-02-10T03:43:11.206Z,167600059120601
"Uncalled bet of 0.65 returned to ""Rick @ NctV0vf9uC""",2023-02-10T03:43:11.206Z,167600059120600
"""Emily @ Cv51BSc-hD"" folds",2023-02-10T03:43:10.376Z,167600059037600
"""Matt @ QgTA6OD2cP"" folds",2023-02-10T03:43:09.459Z,167600058945900
"""Jack @ 9SB4G8Xzs0"" folds",2023-02-10T03:43:08.575Z,167600058857500
"""Rick @ NctV0vf9uC"" bets 0.65",2023-02-10T03:42:59.658Z,167600057965800
"""Emily @ Cv51BSc-hD"" checks",2023-02-10T03:42:48.064Z,167600056806400
"""Matt @ QgTA6OD2cP"" checks",2023-02-10T03:42:47.186Z,167600056718600
"""Jack @ 9SB4G8Xzs0"" checks",2023-02-10T03:42:39.764Z,167600055976400
"River: 3♦, 10♠, 8♥, 6♦ [K♠]",2023-02-10T03:42:38.136Z,167600055813600
"""Rick @ NctV0vf9uC"" checks",2023-02-10T03:42:37.310Z,167600055731000
"""Emily @ Cv51BSc-hD"" checks",2023-02-10T03:42:35.757Z,167600055575700
"""Matt @ QgTA6OD2cP"" checks",2023-02-10T03:42:33.504Z,167600055350400
"""Jack @ 9SB4G8Xzs0"" checks",2023-02-10T03:42:28.921Z,167600054892100
"Turn: 3♦, 10♠, 8♥ [6♦]",2023-02-10T03:42:26.419Z,167600054641900
"""Rick @ NctV0vf9uC"" checks",2023-02-10T03:42:25.606Z,167600054560600
"""Emily @ Cv51BSc-hD"" checks",2023-02-10T03:42:23.045Z,167600054304500
"""Matt @ QgTA6OD2cP"" checks",2023-02-10T03:42:22.155Z,167600054215500
"""Jack @ 9SB4G8Xzs0"" checks",2023-02-10T03:42:15.692Z,167600053569200
"Flop:  [3♦, 10♠, 8♥]",2023-02-10T03:42:14.266Z,167600053426600
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T03:42:13.447Z,167600053344700
"""Jack @ 9SB4G8Xzs0"" calls 0.24",2023-02-10T03:42:12.539Z,167600053253900
"""Rick @ NctV0vf9uC"" calls 0.24",2023-02-10T03:42:11.545Z,167600053154500
"""Emily @ Cv51BSc-hD"" calls 0.24",2023-02-10T03:42:10.547Z,167600053054700
"""Zach @ 0d09iha5xa"" folds",2023-02-10T03:42:09.697Z,167600052969700
"""andy @ jtCtnyHTSX"" folds",2023-02-10T03:42:07.558Z,167600052755800
"""El Donko @ 510sobsutG"" folds",2023-02-10T03:41:34.111Z,167600049411100
"""Matt @ QgTA6OD2cP"" raises to 0.24",2023-02-10T03:41:32.997Z,167600049299700
"""andy @ jtCtnyHTSX"" posts a missed big blind of 0.05",2023-02-10T03:41:27.443Z,167600048744314
"""andy @ jtCtnyHTSX"" posts a missing small blind of 0.02",2023-02-10T03:41:27.443Z,167600048744313
"""Patrick @ 4e1BobYvCd"" posts a big blind of 0.05",2023-02-10T03:41:27.443Z,167600048744312
"""Jack @ 9SB4G8Xzs0"" posts a small blind of 0.02",2023-02-10T03:41:27.443Z,167600048744311
"Your hand is 2♥, 6♥, 5♦, 8♣",2023-02-10T03:41:27.443Z,167600048744308
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (17.46) | #2 ""Jack @ 9SB4G8Xzs0"" (14.55) | #3 ""Patrick @ 4e1BobYvCd"" (7.09) | #4 ""Matt @ QgTA6OD2cP"" (5.33) | #5 ""El Donko @ 510sobsutG"" (12.58) | #7 ""andy @ jtCtnyHTSX"" (12.53) | #9 ""Zach @ 0d09iha5xa"" (12.57) | #10 ""Emily @ Cv51BSc-hD"" (8.89)",2023-02-10T03:41:27.443Z,167600048744302
"-- starting hand #94 (id: 4bcybprmldul)  (Pot Limit Omaha Hi) (dealer: ""Rick @ NctV0vf9uC"") --",2023-02-10T03:41:27.443Z,167600048744301
"The player ""andy @ jtCtnyHTSX"" joined the game with a stack of 12.53.",2023-02-10T03:41:27.443Z,167600048744300
"""Jack @ 9SB4G8Xzs0"" shows a 10♦, 6♦, 6♠, 9♣.",2023-02-10T03:41:21.770Z,167600048177000
"-- ending hand #93 --",2023-02-10T03:41:20.865Z,167600048086502
"""Rick @ NctV0vf9uC"" collected 6.00 from pot with Flush (combination: Q♥, J♥, 10♥, 6♥, 5♥)",2023-02-10T03:41:20.865Z,167600048086501
"""Rick @ NctV0vf9uC"" shows a Q♣, 10♥, 2♥, 6♥.",2023-02-10T03:41:20.865Z,167600048086500
"""Jack @ 9SB4G8Xzs0"" calls 2.00",2023-02-10T03:41:20.041Z,167600048004100
"""Rick @ NctV0vf9uC"" bets 2.00",2023-02-10T03:41:15.377Z,167600047537700
"River: J♥, 8♠, Q♦, Q♥ [5♥]",2023-02-10T03:41:09.358Z,167600046935800
"""Rick @ NctV0vf9uC"" calls 0.50",2023-02-10T03:41:08.539Z,167600046853900
"""Zach @ 0d09iha5xa"" folds",2023-02-10T03:41:01.767Z,167600046176700
"""Jack @ 9SB4G8Xzs0"" bets 0.50",2023-02-10T03:40:59.700Z,167600045970000
"""Rick @ NctV0vf9uC"" checks",2023-02-10T03:40:56.597Z,167600045659700
"Turn: J♥, 8♠, Q♦ [Q♥]",2023-02-10T03:40:54.916Z,167600045491600
"""Rick @ NctV0vf9uC"" calls 0.25",2023-02-10T03:40:54.079Z,167600045407900
"""Emily @ Cv51BSc-hD"" folds",2023-02-10T03:40:52.754Z,167600045275400
"""Zach @ 0d09iha5xa"" calls 0.25",2023-02-10T03:40:49.635Z,167600044963500
"""Matt @ QgTA6OD2cP"" folds",2023-02-10T03:40:47.208Z,167600044720800
"""Jack @ 9SB4G8Xzs0"" bets 0.25",2023-02-10T03:40:39.331Z,167600043933100
"""Rick @ NctV0vf9uC"" checks",2023-02-10T03:40:36.156Z,167600043615600
"Flop:  [J♥, 8♠, Q♦]",2023-02-10T03:40:34.308Z,167600043430800
"""Jack @ 9SB4G8Xzs0"" checks",2023-02-10T03:40:33.485Z,167600043348500
"""Rick @ NctV0vf9uC"" calls 0.05",2023-02-10T03:40:28.654Z,167600042865400
"""Emily @ Cv51BSc-hD"" calls 0.05",2023-02-10T03:40:27.138Z,167600042713800
"""Zach @ 0d09iha5xa"" calls 0.05",2023-02-10T03:40:26.283Z,167600042628300
"""El Donko @ 510sobsutG"" folds",2023-02-10T03:40:24.073Z,167600042407300
"The player ""andy @ jtCtnyHTSX"" sit back with the stack of 12.53.",2023-02-10T03:40:23.778Z,167600042377800
"""Matt @ QgTA6OD2cP"" calls 0.05",2023-02-10T03:40:23.159Z,167600042315900
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T03:40:21.467Z,167600042146700
"""Jack @ 9SB4G8Xzs0"" posts a big blind of 0.05",2023-02-10T03:40:20.188Z,167600042018810
"""Rick @ NctV0vf9uC"" posts a small blind of 0.02",2023-02-10T03:40:20.188Z,167600042018809
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (14.26) | #2 ""Jack @ 9SB4G8Xzs0"" (17.35) | #3 ""Patrick @ 4e1BobYvCd"" (7.09) | #4 ""Matt @ QgTA6OD2cP"" (5.38) | #5 ""El Donko @ 510sobsutG"" (12.58) | #9 ""Zach @ 0d09iha5xa"" (12.87) | #10 ""Emily @ Cv51BSc-hD"" (8.94)",2023-02-10T03:40:20.188Z,167600042018801
"-- starting hand #93 (id: 1z3lare60lda)  (Pot Limit Omaha Hi) (dealer: ""Emily @ Cv51BSc-hD"") --",2023-02-10T03:40:20.188Z,167600042018800
"""Rick @ NctV0vf9uC"" shows a Q♠, 6♥, 5♣, 4♥.",2023-02-10T03:40:17.070Z,167600041707000
